"objectid","standort","ortsbezeichnung","quartier","stadtkreis","baujahr","historisches_baujahr","art_eigentuemer","eigentuemer","wasserart","brunnennummer","brunnenart","art","architekt_bildhauer","steinhauer","material_trog","material_saeule","material_figur","abgestellt","datum_abstellung","grund_abstellung","hkoord","vkoord","bemerkung1","bemerkung2","foto","druckzone","u_aks_nummer","datum_wiederinbetriebnahme","datum_aenderung","geometry"
"660","Scheuchzer-/ Turnerstrasse 2","","Unterstrass/Oberstrass","6","1988","1988","öffentlich","WVZ","Züriwasser","1131","","öffentlich","Kuhn","Kuhn","Jura-Lauferer-Kalkstein","","","nein","","","2683550.54","1248651.053","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/1131.jpg","HZ Sonnenberg","{168513C3-19B8-4176-BB91-21669D01CA99}","","202308241444","POINT (2683550.5 1248651)"
"661","Sonneggstrasse/Sumatrastrasse","","Unterstrass/Oberstrass","6","1903","1903","öffentlich","IMMO","Quellwasser","265","","öffentlich","","","St. Imier-Marmor","St. Imier-Marmor","","nein","","","2683526.975","1248519.393","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/265.jpg","Brunnennetz","{C4C7AC8C-9BBA-42D4-9DA9-49B5CA475D6E}","","202308241444","POINT (2683527 1248519.4)"
"664","Gladbachstrasse 41 / Spyristrasse","","Fluntern/Hottingen/Witikon","7","1934","1934","öffentlich","WVZ","Züriwasser","294","","öffentlich","E. Schäfer, Architekt","E. Meyer, Bildhauer","Andeerer Granit","","","nein","","","2684075.001","1248530.41","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/294.jpg","HZ Sonnenberg","{F6B1F32B-4652-4E25-BDF4-6A2BC34673E3}","","202308241444","POINT (2684075 1248530.4)"
"692","Stampfenbachstr. nach 148/Beckenhofstrasse","Anlage","Unterstrass/Oberstrass","6","1990","1930","öffentlich","WVZ","Quellwasser","289","","öffentlich","Magg, Bildhauer","Magg, Bildhauer","Granit","","","nein","","","2683145.01","1249069.354","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/289.jpg","Brunnennetz","{77CC5ED6-DF8B-488E-A3C7-04EEE99EAD80}","","202308241444","POINT (2683145 1249069.4)"
"701","Röslistrasse 10","","Unterstrass/Oberstrass","6","","1914","öffentlich","IMMO","Quellwasser","261","","öffentlich","","","Kalkstein","Kalkstein","","nein","","","2683258.312","1249200.236","1904 Erstellungsjahr; 1951 Sanierung der Brunnenanlage.","","https://wvzm0cun.global.szh.loc/Brunnenbilder/261.jpg","Brunnennetz","{A945A911-93CF-4B67-96B8-65D3A714C4E5}","","202308241444","POINT (2683258.2 1249200.2)"
"702","Frohburg/Schäppistrasse","vor Frohburgstrasse 57","Unterstrass/Oberstrass","6","1983","1983","öffentlich","WVZ","Züriwasser","1078","","öffentlich","Juchli, 8057 Zürich","","Sandstein","Sandstein","","nein","","","2683839.22","1249373.555","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/1078.jpg","HZ Sonnenberg","{984AF09D-B886-4A7C-A61F-E891D72544C0}","","202308241444","POINT (2683839.2 1249373.5)"
"721","Escher-Wyss-Platz","Süd","Industrie","5","2011","2011","öffentlich","WVZ","Quellwasser","1276","","öffentlich","","Fa. Kuster Winterthur","Onsernone-Gneis","","","nein","","","2681819.191","1249406.485","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Brunnennetz","{25D11E81-AAEE-4EB0-897C-BCFE9D798342}","","202308241444","POINT (2681819.2 1249406.5)"
"726","Escher-Wyss-Platz","Nord","Industrie","5","2011","2011","öffentlich","WVZ","Züriwasser","1275","","öffentlich","","Fa. Kuster Winterthur","Onsernone-Gneis","","","nein","","","2681848.391","1249462.957","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{037D9F9F-F0AF-4EE8-9AD1-61B371B282D7}","","202308241444","POINT (2681848.5 1249463)"
"736","Heinrichstrasse hinter 238 / Schütze-Areal","","Industrie","5","2019","2019","öffentlich","WVZ","Züriwasser","1305","","öffentlich","","Hofmeister und Kuster Natursteinarbeiten AG","Onsernone Gneis","","","nein","","","2681941.24","1249245.496","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/1305.jpg","Limmatzone","{BA54FF11-01C1-4B5A-8936-F1748047C3BA}","","202308241444","POINT (2681941.2 1249245.5)"
"756","Strickhofstrasse/Altherr-Terrasse","Wasserspiel über Reservoir","Unterstrass/Oberstrass","6","","1977","öffentlich","WVZ","Züriwasser","509","","öffentlich","A. Altherr","G. Honegger","Beton","","Chromstahl","ja","20220909000000","Baustelle","2684112.13","1249979.879","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/509.jpg","HZ Sonnenberg","{30B7D15E-EB17-4719-A632-C70FA759CEB8}","","202308241444","POINT (2684112.2 1249979.9)"
"757","Röschibachstrasse 79/Dammstrasse","","Hoengg/Wipkingen","10","1974","1905","öffentlich","WVZ","Quellwasser","448","","öffentlich","","","Kalkstein","Kalkstein","","ja","20210406000000","Grossbaustelle","2682312.406","1249735.744","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/448.jpg","Brunnennetz","{826C23BC-70FB-417A-AAA8-650CC61898A8}","","202308241444","POINT (2682312.5 1249735.8)"
"759","Schaffhauserplatz","Schaffhauserstrasse vor 57","Unterstrass/Oberstrass","6","2002","2002","öffentlich","WVZ","Züriwasser","1220","","öffentlich","Lang/Baumann, Burgdorf","","Beton eingefärbt","","","ja","20211117000000","Baustelle","2683052.8","1249600.92","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/1220.jpg","HZ Sonnenberg","{F84BC57D-0CFD-4C1C-9C7E-1227E38D9A16}","","202308241444","POINT (2683052.8 1249600.9)"
"761","Tièchestrasse bei 91a","Haltestelle Waidspital","Hoengg/Wipkingen","10","2021","1934","öffentlich","WVZ","Quellwasser","236","","öffentlich","E. Schäfer, Architekt","L. Zanini, Zürich","Castionegranit, Granitindustrie Personico, ZH","","Bronze, von Bildhauer Zanini","nein","","","2681743.832","1250379.499","1934 bis 2015, Brunnenstandort in der Allee vor der Sihlpost (Kasernenstrasse); 2015, Abbruch wegen des grossen Bauprojekts. Allee Sihlpost Kasernenstrasse. Der Brunnen wurde im Hardhof (WVZ) zwischen","","https://wvzm0cun.global.szh.loc/Brunnenbilder/236.jpg","Brunnennetz","{9B6F6D07-FDD6-4D6C-AF2C-90DC1E312022}","","202308241444","POINT (2681743.8 1250379.5)"
"763","Schaffhauserstrasse hinter 107","Im Birkenhof","Unterstrass/Oberstrass","6","1926","1928","öffentlich","IMMO","Züriwasser","285","","öffentlich","O. Kappeler, Bildhauer","","Muschelkalkstein (Imitation)","","Muschelkalkstein (Imitation)","nein","","","2683093.607","1249969.216","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/285.jpg","HZ Sonnenberg","{E642C64C-8F8C-428D-8C1B-B7BA48E6ED8A}","","202308241444","POINT (2683093.5 1249969.2)"
"768","Stapferstrasse/Universitätstrasse","","Unterstrass/Oberstrass","6","1982","1903","öffentlich","IMMO","Quellwasser","263","","öffentlich","E. Schäfer, Architekt","","St. Triphonmarmor , Modell Geiser.","","","nein","","","2683776.531","1248677.565","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/263.jpg","Brunnennetz","{01EF701F-257D-477C-B240-E8A29A04AC45}","","202308241444","POINT (2683776.5 1248677.6)"
"771","Hoch-/Vogelsangstrasse","","Unterstrass/Oberstrass","6","1994","1994","öffentlich","WVZ","Quellwasser","6074","Notwasserbrunnen","Notwasserbrunnen","","","Bronzeguss","","","nein","","","2683992.319","1248435.589","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/6074.jpg","Brunnennetz","{032FFA7A-6627-49F1-A4B0-F81A6EE42798}","","202308241444","POINT (2683992.2 1248435.6)"
"774","Beckenhofstrasse 35","Springbrunnen","Unterstrass/Oberstrass","6","1985","","städtisch","WVZ","Quellwasser","587.2","Brunnen in städtischer Liegenschaft","öffentlich","","","Beton","","","nein","","","2683262.894","1248767.535","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/587.2.jpg","Brunnennetz","{0657720A-6BDA-4201-9A5A-E848975EC38A}","","202308241444","POINT (2683263 1248767.5)"
"781","Letzistrasse/Möhrlistrasse","","Unterstrass/Oberstrass","6","1925","1925","öffentlich","IMMO","Züriwasser","281","","öffentlich","Gschwind & Higi, Arch.","Baur, & Cie, Zürich","Mägerwilerkalkstein","","","nein","","","2683622.007","1249544.729","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/281.jpg","HZ Sonnenberg","{05C0ADA4-812B-4DFB-8A2F-C3DE5354D34E}","","202308241444","POINT (2683622 1249544.8)"
"787","Winterthurerstrasse 204","UNI Irchel","Unterstrass/Oberstrass","6","1993","1985","öffentlich","WVZ","Quellwasser","6056","Notwasserbrunnen","Notwasserbrunnen","","","Bronzeguss","","","nein","","","2683923.574","1250446.241","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/6056.jpg","Brunnennetz","{0AFD897E-6C7E-43EF-8F9B-63F8154DEAB3}","","202308241444","POINT (2683923.5 1250446.2)"
"790","Laubiweg/Seminarstrasse","","Unterstrass/Oberstrass","6","1988","1988","öffentlich","WVZ","Quellwasser","6065","Notwasserbrunnen","Notwasserbrunnen","","","Bronzeguss","","","nein","","","2682790.328","1249821.989","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/6065.jpg","Brunnennetz","{0E0495DE-ABC8-49A6-AB7F-27F73F8B0AAD}","","202308241444","POINT (2682790.2 1249822)"
"802","Riedtlistrasse vav. 85","Spielplatzanlage","Unterstrass/Oberstrass","6","1929","1929","öffentlich","WVZ","Züriwasser","286","","öffentlich","Julius Schwyzer, Louis Wethli, Bildhauer","E. Schmidlin, Würenlos","Würenloserstein","","Würenloserstein","nein","","","2683648.273","1249036.339","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/286.jpg","HZ Sonnenberg","{0EA1FA14-6B07-4B04-A9AB-4942598E7E7B}","","202308241444","POINT (2683648.2 1249036.4)"
"804","Stolzestrasse vav. 42/46","","Unterstrass/Oberstrass","6","1919","1919","öffentlich","IMMO","Quellwasser","279","","öffentlich","","","Kunststein (Kalkstein-Imitation)","Kunststein (Kalkstein-Imitation)","","nein","","","2683493.267","1249258.451","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/279.jpg","Brunnennetz","{0EB81884-4B25-4C87-B0DC-F1E4A89DD759}","","202308241444","POINT (2683493.2 1249258.5)"
"805","Rigiplatz","Universitätsstrasse vor 111","Unterstrass/Oberstrass","6","2003","2003","öffentlich","WVZ","Quellwasser","1225","","öffentlich","Eva Kappeler","","Maggia-Gneis","","","nein","","","2683766.769","1248802.426","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/1225.jpg","Brunnennetz","{0F5F541C-31DE-48E3-AC41-77EFE65C5253}","","202308241444","POINT (2683766.8 1248802.4)"
"807","Ackerstrasse/Limmatstrasse","","Industrie","5","1993","1910","öffentlich","WVZ","Quellwasser","248","","öffentlich","","","Kunststein","","","nein","","","2682668.715","1248642.969","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/248.jpg","Brunnennetz","{10798284-6985-4536-9CD5-F2C114C4CA53}","","202308241444","POINT (2682668.8 1248643)"
"838","Rotbuch-/Rötelstrasse","","Unterstrass/Oberstrass","6","1990","1980","öffentlich","WVZ","Quellwasser","6031","Notwasserbrunnen","Notwasserbrunnen","","","Bronzeguss","","","nein","","","2682883.41","1249502.653","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/6031.jpg","Brunnennetz","{3A9D8755-52E6-4341-A3D5-18DC8EAC3D46}","","202308241444","POINT (2682883.5 1249502.6)"
"846","Kronenstrasse 12","Schindlerpark","Unterstrass/Oberstrass","6","2015","","öffentlich","WVZ","Quellwasser","1121","Brunnen in städtischer Liegenschaft","öffentlich","","Hofmeister und Kuster Natursteinarbeiten AG","Onsernone Gneis","","","nein","","","2682917.051","1248989.115","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/1121.jpg","Brunnennetz","{4F06E4D8-EEB2-46A6-9B8A-6F5D7EA27DBD}","","202308241444","POINT (2682917 1248989.1)"
"854","Hard-/Josefstrasse","","Industrie","5","2004","2004","Privat","Zürcher Kantonalbank","Quellwasser","1240","privater Brunnen","privat","Raderschall Landschaftsarchitekt, Meilen","","Mendinger Basalt","","","nein","","","2681699.392","1249179.255","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/1240.jpg","Brunnennetz","{585957C2-E9D8-432F-B958-6FDA18653CA3}","","202308241444","POINT (2681699.5 1249179.2)"
"857","Obere Waidstrasse/Wolfgrimweg","Spielplatz","Hoengg/Wipkingen","10","1973","","städtisch","GSZ","Quellwasser","693","Brunnen in städtischer Liegenschaft","öffentlich","","","Tessiner Granit","","","nein","","","2681779.558","1250435.528","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/693.jpg","Brunnennetz","{62FEC2FA-32F0-49E3-94EE-5BA7D8BB1189}","","202308241444","POINT (2681779.5 1250435.5)"
"862","Im Rehsprung/Wannenweg","unterer Spielplatz","Hoengg/Wipkingen","10","2016","1978","Verschönerungsverein","Verschönerungsverein Zürich","Züriwasser","1026","Brunnen des Verschönerungsvereins","öffentlich","Thomas Jud","","Holz","Holz","","nein","","","2682355.959","1250445.649","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/1026.jpg","BZ Waidberg","{6817A32D-6111-4682-85C2-ABF4117B6B3E}","","202308241444","POINT (2682356 1250445.6)"
"867","Heinrich-/Ottostrasse","","Industrie","5","1978","1978","öffentlich","WVZ","Quellwasser","6016","Notwasserbrunnen","Notwasserbrunnen","","","Bronzeguss","","","nein","","","2682080.945","1249059.552","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/6016.jpg","Brunnennetz","{72463FA2-3D83-4E2F-9368-3D4B32AEACEB}","","202308241444","POINT (2682081 1249059.5)"
"874","Schöneggplatz","","Aussersihl","4","2004","2004","öffentlich","WVZ","Quellwasser","6083","Notwasserbrunnen","Notwasserbrunnen","","","","","","nein","","","2682068.022","1248318.916","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/6083.jpg","Brunnennetz","{7E411596-2CAF-4CF1-9403-ACC01DADB873}","","202308241444","POINT (2682068 1248318.9)"
"879","Beckenhofstrasse 35","Trinkbrunnen","Unterstrass/Oberstrass","6","2002","1790","städtisch","WVZ","Quellwasser","587.3","Brunnen in städtischer Liegenschaft","öffentlich","","","Sandstein","","","nein","","","2683246.227","1248840.71","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/587.3.jpg","Brunnennetz","{8652AFD6-C74C-41E0-A30D-8A74413A704E}","","202308241444","POINT (2683246.2 1248840.8)"
"887","Freudenbergstr. nach 31/Kleinjoggsteig","ehemaliges Reservoir Schlössli","Fluntern/Hottingen/Witikon","7","","1991","städtisch","GSZ","Züriwasser","1154","Brunnen in städtischer Liegenschaft","öffentlich","Stefan Rotzler, 8044 Gockhausen","Stefan Rotzler","Betontrog, innen Glasmosaik","","","nein","","","2684557.754","1248516.1","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/1154.jpg","BZ Orelli","{94E40340-63A9-4998-94B9-AAE5B063EADF}","","202308241444","POINT (2684557.8 1248516.1)"
"897","Spelterinistrasse/Zeppelinstrasse","Spielwiese Milchbuck","Hoengg/Wipkingen","10","1995","1948","städtisch","WVZ","Züriwasser","591","Brunnen in städtischer Liegenschaft","öffentlich","","","Granit","","","nein","","","2682901.258","1250032.959","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/591.jpg","HZ Sonnenberg","{A087045C-0CFE-4C33-A08B-7F067107E81F}","","202308241444","POINT (2682901.2 1250033)"
"908","Fierzgasse/Langstrasse","","Industrie","5","1980","1980","öffentlich","WVZ","Quellwasser","6033","Notwasserbrunnen","Notwasserbrunnen","","","Bronzeguss","","","nein","","","2682513.127","1248722.785","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/6033.jpg","Brunnennetz","{B1086DC0-8041-40C4-9375-58902FF27D9C}","","202308241444","POINT (2682513.2 1248722.8)"
"910","Bruggerweg-/Wunderlistrasse","","Hoengg/Wipkingen","10","1982","1983","öffentlich","WVZ","Quellwasser","6047","Notwasserbrunnen","Notwasserbrunnen","","","Bronzeguss","","","nein","","","2681854.572","1250146.799","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/6047.jpg","Brunnennetz","{B369DC60-EF20-43A5-AD14-038D89D07291}","","202308241444","POINT (2681854.5 1250146.8)"
"914","Konradstrasse 79","Im Hof","Industrie","5","","1978","städtisch","IMMO","Züriwasser","1030","Brunnen in städtischer Liegenschaft","öffentlich","","","Sandstein","Sandstein","","nein","","","2682636.498","1248490.786","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{B91B7211-EA95-4D47-8FA5-F16027CA074D}","","202308241444","POINT (2682636.5 1248490.8)"
